restaurant_id,name,rating,review_count,price,phone,display_phone,url,image_url,is_closed,categories,address,city,state,zip_code,latitude,longitude,search_term,confidence_score,crawled_at,source,sources,website,types
e_E-jq9mwm7wk75k7Yi-Xw,Lark,4.3,222,$$$,+14844348766,(484) 434-8766,https://www.yelp.com/biz/lark-bala-cynwyd?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/9SlFjLdnH90omSOlGQHcqg/o.jpg,False,"['New American', 'Beer Bar', 'Cocktail Bars']",611 Righters Ferry Rd,Bala Cynwyd,PA,19004,40.01565118120344,-75.2144097414065,bring your own bottle Philadelphia,Low,2025-10-16T19:20:44.426448,Yelp,['Yelp'],,
4ZKAGQ2U8M4mtONcAg42cQ,Lucky's Last Chance,4.6,213,$$,+12675192080,(267) 519-2080,https://www.yelp.com/biz/luckys-last-chance-philadelphia-7?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/t9W5hHuzf_341E7kWmLE8g/o.jpg,False,"['Hot Dogs', 'Burgers', 'Beer Bar']",848 S 2nd St,Philadelphia,PA,19147,39.93632,-75.14696,bring your own bottle Philadelphia,Low,2025-10-16T19:20:44.429326,Yelp,['Yelp'],,
pgri9CUZXGy9hi6UMMQR6A,Louie Louie,3.9,494,$$$,+12678058585,(267) 805-8585,https://www.yelp.com/biz/louie-louie-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/IfVl0yVvi8oVMD1_k91oPA/o.jpg,False,"['New American', 'French']",3611 Walnut St,Philadelphia,PA,19104,39.953459,-75.196005,bring your own bottle Philadelphia,Low,2025-10-16T19:20:44.431139,Yelp,['Yelp'],,
tYn8hGpZiRgJ8cP2FcI_YQ,City Tap House,3.8,614,$$,+12155879040,(215) 587-9040,https://www.yelp.com/biz/city-tap-house-philadelphia-6?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/mT-orPjle41NqyW7QgvXrA/o.jpg,False,['Gastropubs'],100 N18th St,Philadelphia,PA,19103,39.955745457571595,-75.1698437,bring your own bottle Philadelphia,Low,2025-10-16T19:20:44.432459,Yelp,['Yelp'],,
fDzEUces1P-phJMdEngLOw,PBR Philly,3.0,52,$$,+12675344264,(267) 534-4264,https://www.yelp.com/biz/pbr-philly-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/A6veu9boIjcwsLIwXc_Kug/o.jpg,False,"['Tex-Mex', 'Beer Bar']",1100 Pattison Ave,Philadelphia,PA,19148,39.9042894,-75.1694047,bring your own bottle Philadelphia,Low,2025-10-16T19:20:44.434269,Yelp,['Yelp'],,
wB1Tin0OW1JRpaKM-E3ZYA,National Mechanics,3.9,995,$$,+12157014883,(215) 701-4883,https://www.yelp.com/biz/national-mechanics-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/XIL0f--zTTiCOvA-vIG_fQ/o.jpg,False,"['Pubs', 'Dance Clubs', 'Gastropubs']",22 S 3rd St,Philadelphia,PA,19106,39.94955,-75.14614,bring your own bottle Philadelphia,Low,2025-10-16T19:20:44.436245,Yelp,['Yelp'],,
KscVqYYG7ziAroZhfNb0Ng,South,4.2,797,$$$,+12156000220,(215) 600-0220,https://www.yelp.com/biz/south-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/J06qbycfvHFm_sPmnDsL_A/o.jpg,False,"['Southern', 'Jazz & Blues', 'Bars']",600 N Broad St,Philadelphia,PA,19130,39.96440673335579,-75.16121946071026,bring your own bottle Philadelphia,Low,2025-10-16T19:20:44.446793,Yelp,['Yelp'],,
OdIBX09glfXNVSyd0RnIeg,Monk's Cafe,4.0,2443,$$,+12155457005,(215) 545-7005,https://www.yelp.com/biz/monks-cafe-philadelphia-4?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/CTcDks48rLBFNk9-AWflEg/o.jpg,False,"['Pubs', 'Belgian']",264 S 16th St,Philadelphia,PA,19102,39.94771,-75.16827,bring your own bottle Philadelphia,Low,2025-10-16T19:20:44.447443,Yelp,['Yelp'],,
dChRGpit9fM_kZK5pafNyA,The Love,4.4,1223,$$$,+12154331555,(215) 433-1555,https://www.yelp.com/biz/the-love-philadelphia-2?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/cCdXptRiZRgRZY_yWV0k6Q/o.jpg,False,"['New American', 'Breakfast & Brunch', 'Burgers']",130 S 18th St,Philadelphia,PA,19103,39.95077,-75.17085,corkage fee Philadelphia,Low,2025-10-16T19:20:48.713487,Yelp,['Yelp'],,
Ek6iqYGdYtyltAxVnhtJKQ,Skyhigh,4.1,364,,+12154195000,(215) 419-5000,https://www.yelp.com/biz/skyhigh-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/vAi0Ro1RB5S6a5EcM4_3EA/o.jpg,False,"['Bars', 'Seafood', 'New American']",1 N 19th St,Philadelphia,PA,19103,39.95520408138213,-75.1709721960878,corkage fee Philadelphia,Low,2025-10-16T19:20:48.714478,Yelp,['Yelp'],,
xdc0TbKkHMZN3N82oeq2XA,Via Locusta,4.3,429,$$$,+12156420020,(215) 642-0020,https://www.yelp.com/biz/via-locusta-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/B9sNFi9yh_rwqJ2VlY7Pmg/o.jpg,False,"['Italian', 'Tapas/Small Plates', 'Cocktail Bars']",1723 Locust St,Philadelphia,PA,19103,39.9490553,-75.1704201,corkage fee Philadelphia,Low,2025-10-16T19:20:48.724859,Yelp,['Yelp'],,
i_FWONQD1ZBqrNE2b-M5Ug,Talula's Garden,4.5,2446,$$$,+12155927787,(215) 592-7787,https://www.yelp.com/biz/talulas-garden-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/IGAB2E2cT-oC5EiYJIR1jw/o.jpg,False,['New American'],210 W Washington Sq,Philadelphia,PA,19106,39.947263255934864,-75.1535421779099,corkage fee Philadelphia,Low,2025-10-16T19:20:48.797828,Yelp,['Yelp'],,
dYinIkKBspHV5hSaukklFg,L'Angolo Ristorante,4.6,480,$$,+12153894252,(215) 389-4252,https://www.yelp.com/biz/l-angolo-ristorante-philadelphia-3?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/uoNEYUMy4hZTGGBoTa3eRQ/o.jpg,False,['Italian'],1415 W Porter St,Philadelphia,PA,19145,39.9196243286133,-75.1713714599609,corkage fee Philadelphia,Low,2025-10-16T19:20:48.799733,Yelp,['Yelp'],,
iUZEGx29miZObLd6_lt7Vg,Sabrina's Cafe - Art Museum,4.2,2128,$$,+12156369061,(215) 636-9061,https://www.yelp.com/biz/sabrinas-cafe-art-museum-philadelphia-3?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/U6UjKG81SHZNOElzsT0CNA/o.jpg,False,"['Breakfast & Brunch', 'New American']",1804 Callowhill St,Philadelphia,PA,19130,39.96023,-75.16872,corkage fee Philadelphia,Low,2025-10-16T19:20:48.807965,Yelp,['Yelp'],,
BTnkLg9-oy1YFtAOEt8WGw,River Twice,3.8,120,,+12674573698,(267) 457-3698,https://www.yelp.com/biz/river-twice-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/3yDTqqG6JclYscs4vrcUgQ/o.jpg,False,['New American'],1601 E Passyunk Ave,Philadelphia,PA,19148,39.929741,-75.163397,corkage fee Philadelphia,Low,2025-10-16T19:20:48.809655,Yelp,['Yelp'],,
0RuvlgTnKFbX3IK0ZOOocA,Green Eggs Café,4.0,3135,$$,+12678610314,(267) 861-0314,https://www.yelp.com/biz/green-eggs-caf%C3%A9-philadelphia-7?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/gHIkZYQ6mCFYUXkgGEsZJA/o.jpg,False,"['Breakfast & Brunch', 'New American', 'Cafes']",212 S 13th St,Philadelphia,PA,19107,39.9481225532898,-75.1624631121383,corkage fee Philadelphia,Low,2025-10-16T19:20:48.814654,Yelp,['Yelp'],,
0oSSjekU-3GR8gselReWnA,Butcher and Singer,4.4,1577,$$$$,+12157324444,(215) 732-4444,https://www.yelp.com/biz/butcher-and-singer-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/ZUUHGfrY6WPVD2wevPh2uw/o.jpg,False,"['American', 'Steakhouses']",1500 Walnut St,Philadelphia,PA,19102,39.94919,-75.1663,corkage fee Philadelphia,Low,2025-10-16T19:20:48.898759,Yelp,['Yelp'],,
q9WA6PqTLnB78DWPu5YJ5A,Perla,4.6,307,$$$,+12674800344,(267) 480-0344,https://www.yelp.com/biz/perla-philadelphia-2?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/Tap9tb2gDBIa3WFHJdBuZg/o.jpg,False,"['Filipino', 'New American']",1535 S 11th St,Philadelphia,PA,19147,39.929905,-75.162941581295,corkage fee Philadelphia,Low,2025-10-16T19:20:48.900357,Yelp,['Yelp'],,
xQE1fuwKCXJEBcJgSSCNbw,Urban Farmer Philadelphia,3.9,829,$$$,+12159632788,(215) 963-2788,https://www.yelp.com/biz/urban-farmer-philadelphia-philadelphia-2?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/i30sXmLx8wi2ypOuW-pRJw/o.jpg,False,"['American', 'Steakhouses']",1850 Benjamin Franklin Pkwy,Philadelphia,PA,19103,39.957207,-75.1699827,corkage fee Philadelphia,Low,2025-10-16T19:20:48.903522,Yelp,['Yelp'],,
2qVZiMB22YPC2HCM62Gnbw,Scarpetta Philadelphia,4.0,267,$$$,+12155584199,(215) 558-4199,https://www.yelp.com/biz/scarpetta-philadelphia-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/G5lGck-lOxXJKBw2IPgqHw/o.jpg,False,['Italian'],210 W Rittenhouse Sq,Philadelphia,PA,19103,39.949985479325974,-75.17292184629126,corkage fee Philadelphia,Low,2025-10-16T19:20:48.908772,Yelp,['Yelp'],,
Ipkx4Sa7ybn8C6LtTqTztw,Double Knot,4.3,1547,$$$,+12156313868,(215) 631-3868,https://www.yelp.com/biz/double-knot-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/82tcOMpc84p9fYYygSyMlw/o.jpg,False,"['Sushi Bars', 'Bars', 'Japanese']",120 S 13th St,Philadelphia,PA,19107,39.94967830824,-75.162026185185,corkage fee Philadelphia,Low,2025-10-16T19:20:48.960049,Yelp,['Yelp'],,
A1s5mvkEbGL0lprKAWPtlQ,Restaurant Andiario,4.5,152,,+14848870919,(484) 887-0919,https://www.yelp.com/biz/restaurant-andiario-west-chester-2?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/c2sbKmBQA-ijzO8LJRyd5g/o.jpg,False,['New American'],106 W Gay St,West Chester,PA,19380,39.95967,-75.60654,corkage fee Philadelphia,Low,2025-10-16T19:20:48.963388,Yelp,['Yelp'],,
u7_3L1NBWgxhBM_B-cmmnA,Pizzeria Vetri,4.0,765,$$,+12156002629,(215) 600-2629,https://www.yelp.com/biz/pizzeria-vetri-philadelphia-5?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/z5A842yMCsFjRmGwWfFIcg/o.jpg,False,"['Pizza', 'Italian']",1939 Callowhill St,Philadelphia,PA,19130,39.960888,-75.171213,corkage fee Philadelphia,Low,2025-10-16T19:20:48.964986,Yelp,['Yelp'],,
oBhJuukGRqPVvYBfTkhuZA,Square 1682,3.8,462,$$,+12155635008,(215) 563-5008,https://www.yelp.com/biz/square-1682-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/aG6HUUt39QvlAh2QZIHkmg/o.jpg,False,"['New American', 'Breakfast & Brunch', 'Bars']",121 S 17th St,Philadelphia,PA,19103,39.9507154,-75.1687386,corkage fee Philadelphia,Low,2025-10-16T19:20:49.001676,Yelp,['Yelp'],,
y1Z9tymuBGVDZnYZoLk-2Q,Fork,3.8,811,$$$,+12156259425,(215) 625-9425,https://www.yelp.com/biz/fork-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/6KfdDjejvms_7mWxoK4dkQ/o.jpg,False,['New American'],306 Market St,Philadelphia,PA,19106,39.94995,-75.14611,corkage fee Philadelphia,Low,2025-10-16T19:20:49.002516,Yelp,['Yelp'],,
AmI3LIUNwsi4023hOVGu3w,Moshulu,3.5,1167,$$$,+12159232500,(215) 923-2500,https://www.yelp.com/biz/moshulu-philadelphia-4?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/JIMk4JcYiWq5iagYtyMimg/o.jpg,False,"['Seafood', 'New American', 'Cocktail Bars']",401 S Christopher Columbus Blvd,Philadelphia,PA,19106,39.9423354819722,-75.1413081,corkage fee Philadelphia,Low,2025-10-16T19:20:49.003026,Yelp,['Yelp'],,
J3Zdfo8-WGcBsBL03F6Qow,Sophusion Fine Dining,3.3,53,,+14844663692,(484) 466-3692,https://www.yelp.com/biz/sophusion-fine-dining-lansdowne?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/arOTUbREmaquMgXWMBiWcA/o.jpg,False,"['Diners', 'New American']",24 N Lansdowne Ave,Lansdowne,PA,19050,39.93900605361417,-75.2725571,corkage fee Philadelphia,Low,2025-10-16T19:20:49.004057,Yelp,['Yelp'],,
JtDZvV3HddxFnNdrwrWh7g,Ristorante Aroma,4.5,180,$$$,+12673145315,(267) 314-5315,https://www.yelp.com/biz/ristorante-aroma-philadelphia-3?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/hhQmD0cU3OgCoyZUWTEYjg/o.jpg,False,['Italian'],1245 3rd St,Philadelphia,PA,19147,39.93187150067481,-75.14950014588318,corkage fee Philadelphia,Low,2025-10-16T19:20:49.004581,Yelp,['Yelp'],,
WxB8498ejPtHE7wFa89_fA,The Continental Mid-town,3.7,1983,$$,+12155671800,(215) 567-1800,https://www.yelp.com/biz/the-continental-mid-town-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/mqnsCYqrnIkJtRmQPOZqpg/o.jpg,False,"['New American', 'Breakfast & Brunch', 'Cocktail Bars']",1801 Chestnut St,Philadelphia,PA,19103,39.951902,-75.170453,corkage fee Philadelphia,Low,2025-10-16T19:20:49.005109,Yelp,['Yelp'],,
1PGF-zUnu2uxHqRWo06k7Q,Toscano Ristorante,4.3,388,$$$,+16092910291,(609) 291-0291,https://www.yelp.com/biz/toscano-ristorante-bordentown?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/L6mTzFdj4A4JG25J4dRlbg/o.jpg,False,"['Italian', 'Steakhouses', 'Seafood']",136 Farnsworth Ave,Bordentown,NJ,08505,40.14745,-74.71318,corkage fee Philadelphia,Low,2025-10-16T19:20:49.006161,Yelp,['Yelp'],,
AAvoBxeUwDnD5ThE9Cz6Fg,L'Anima,4.3,172,$$,+12155952500,(215) 595-2500,https://www.yelp.com/biz/l-anima-philadelphia-2?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/PxvGUCm0zBFK6PtC7KNMcA/o.jpg,False,['Italian'],1001 S 17th St,Philadelphia,PA,19146,39.9394700802366,-75.1711999252439,corkage fee Philadelphia,Low,2025-10-16T19:20:49.007043,Yelp,['Yelp'],,
4qG7aFq9-45830OfYt7gCA,Radicchio Cafe,4.2,379,$$,+12156276850,(215) 627-6850,https://www.yelp.com/biz/radicchio-cafe-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/4cY9inIf4QdpA1fgVvzkLQ/o.jpg,False,"['Italian', 'Cafes']",402 Wood St,Philadelphia,PA,19106,39.956611,-75.14627689386177,corkage fee Philadelphia,Low,2025-10-16T19:20:49.011996,Yelp,['Yelp'],,
QUSctIF_D2yv_NJeokhXFw,Condesa,3.9,234,$$$,+12679305600,(267) 930-5600,https://www.yelp.com/biz/condesa-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/Wecqo30OpyUU-ad7zMzzng/o.jpg,False,"['Mexican', 'Cocktail Bars']",1830 Ludlow St,Philadelphia,PA,19103,39.9524608,-75.1707001,corkage fee Philadelphia,Low,2025-10-16T19:20:49.012417,Yelp,['Yelp'],,
ZKPrXH_GNW_AtZ31tP3NmA,White Dog Cafe - University City,3.8,1646,$$,+12153869224,(215) 386-9224,https://www.yelp.com/biz/white-dog-cafe-philadelphia-7?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/nUgAfcjENhKkAt84TG4R8A/o.jpg,False,"['Bars', 'New American']",3420 Sansom St,Philadelphia,PA,19104,39.953548071519265,-75.19294927384068,corkage fee Philadelphia,Low,2025-10-16T19:20:49.012987,Yelp,['Yelp'],,
0-7N3z_cb3Z1xMGDrbez6w,Le Virtu,3.8,461,$$$,+12152715626,(215) 271-5626,https://www.yelp.com/biz/le-virtu-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/EOu25SHmvmIjBwsQ7wFSlA/o.jpg,False,['Italian'],1927 E Passyunk Ave,Philadelphia,PA,19148,39.92596827035768,-75.16774472944772,corkage fee Philadelphia,Low,2025-10-16T19:20:49.013547,Yelp,['Yelp'],,
4EXm70lqkCxZ-WtgNon8sw,Gabriella's Vietnam,4.0,163,,+12728883298,(272) 888-3298,https://www.yelp.com/biz/gabriellas-vietnam-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/NHWUVGgUt5_q6LKjIlLQbg/o.jpg,False,"['Asian Fusion', 'Seafood', 'Steakhouses']",1837 E Passyunk Ave,Philadelphia,PA,19148,39.926913,-75.166609,corkage fee Philadelphia,Low,2025-10-16T19:20:49.014115,Yelp,['Yelp'],,
sb8-TzsXOV7IsErbpHZo3g,Positano Coast by Aldo Lamberti,3.8,886,$$,+12152380499,(215) 238-0499,https://www.yelp.com/biz/positano-coast-by-aldo-lamberti-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/gYtaNBZlb2rGX9HObeIlMQ/o.jpg,False,"['Italian', 'Seafood', 'Lounges']",212 Walnut St,Philadelphia,PA,19106,39.9466579,-75.144724,corkage fee Philadelphia,Low,2025-10-16T19:20:49.054193,Yelp,['Yelp'],,
sQ_ezX8qNNndM11ye1CUaw,Fiore,4.6,31,,+12153390509,(215) 339-0509,https://www.yelp.com/biz/fiore-philadelphia-3?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/qn9cT95C7_TmGELHHpc--A/o.jpg,False,"['Italian', 'Breakfast & Brunch', 'Sandwiches']",2413 Frankford Ave,Philadelphia,PA,19125,39.98189707616314,-75.127005882263,BYO Philadelphia,Low,2025-10-16T19:20:53.430197,Yelp,['Yelp'],,
erz6oUEJdx787WyOlxMARw,Dante & Luigi's,4.2,584,$$,+12159229501,(215) 922-9501,https://www.yelp.com/biz/dante-and-luigis-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/4bKUyHkhuC3U5CrNXdN1DA/o.jpg,False,['Italian'],762 S 10th St,Philadelphia,PA,19147,39.9400687844998,-75.159422962926,BYO Philadelphia,Low,2025-10-16T19:20:53.512568,Yelp,['Yelp'],,
agTcS5LYZJe4gNiXK6nNkw,La Buca,4.0,64,,+12159280556,(215) 928-0556,https://www.yelp.com/biz/la-buca-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/gI2ZFa6SS3tQkrnMbU4Ekw/o.jpg,False,['Italian'],711 Locust St,Philadelphia,PA,19106,39.9470772077872,-75.15416555106641,BYO Philadelphia,Low,2025-10-16T19:20:53.515628,Yelp,['Yelp'],,
rNk_dbMFGJMJVZ8aOhbhYQ,Char,4.6,59,,+12159649874,(215) 964-9874,https://www.yelp.com/biz/char-philadelphia?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/3hgoHvbSeG0JyODQ0euaLQ/o.jpg,False,"['Pizza', 'Desserts']",310 Master St,Philadelphia,PA,19122,39.97241,-75.14098,BYO Philadelphia,Low,2025-10-16T19:20:53.516329,Yelp,['Yelp'],,
2gFPQCmKKVi1aHgGTLRZvA,Green Eggs Cafe,3.8,385,$$,+12676878013,(267) 687-8013,https://www.yelp.com/biz/green-eggs-cafe-philadelphia-17?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/65bvuTKPLcC1LTllkhrKLQ/o.jpg,False,"['Breakfast & Brunch', 'Cafes', 'New American']",33 S 18th St,philadelphia,PA,19103,39.95224,-75.169541,BYO Philadelphia,Low,2025-10-16T19:20:53.517023,Yelp,['Yelp'],,
v72qGvd53IxhM2m8aatOpg,Kanella,4.1,345,$$,+12679282085,(267) 928-2085,https://www.yelp.com/biz/kanella-philadelphia-4?adjust_creative=duXHCGAP-WXzIfawKeK1Xw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=duXHCGAP-WXzIfawKeK1Xw,https://s3-media0.fl.yelpcdn.com/bphoto/PzIE8WNJKMHGgN2Tnf4UXA/o.jpg,False,"['Mediterranean', 'Middle Eastern']",1001 Spruce St,Philadelphia,PA,19107,39.94631,-75.15798,BYO Philadelphia,Low,2025-10-16T19:20:53.520500,Yelp,['Yelp'],,
